entry_time,exit_time,position,entry_price,exit_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,confidence,capital
2025-03-17 09:55:00,2025-03-17 10:00:00,BUY,22546.1,22542.77,22552.77,22542.77,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.92,803"
2025-03-17 10:05:00,2025-03-17 10:10:00,BUY,22538.85,22535.52,22545.52,22535.52,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.92,253"
2025-03-18 09:20:00,2025-03-18 09:30:00,SELL,22653.15,22656.15,22646.48,22656.48,150,-3.0,-499.75,2,TRAILING_STOP_1,90.0,"Rs.91,753"
2025-03-18 09:30:00,2025-03-18 09:35:00,SELL,22678.7,22682.03,22672.03,22682.03,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.91,203"
2025-03-19 09:25:00,2025-03-19 09:30:00,BUY,22848.95,22845.62,22855.62,22845.62,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.90,653"
2025-03-19 09:45:00,2025-03-19 09:50:00,BUY,22872.85,22869.52,22879.52,22869.52,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.90,103"
2025-03-20 09:20:00,2025-03-20 09:25:00,SELL,23058.45,23061.78,23051.78,23061.78,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.89,553"
2025-03-20 09:25:00,2025-03-20 09:30:00,SELL,23065.2,23068.53,23058.53,23068.53,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.89,003"
2025-03-21 10:05:00,2025-03-21 10:10:00,BUY,23269.95,23266.62,23276.62,23266.62,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.88,453"
2025-03-21 10:15:00,2025-03-21 11:40:00,BUY,23259.25,23347.68,23265.92,23255.92,150,88.43,13215.0,17,TRAILING_STOP_14,90.0,Rs.1.02 L
2025-03-21 11:45:00,2025-03-21 11:55:00,BUY,23340.0,23346.32,23346.67,23336.67,300,6.32,1845.0,2,TRAILING_STOP_1,90.0,Rs.1.04 L
2025-03-21 12:00:00,2025-03-21 12:05:00,BUY,23359.65,23356.32,23366.32,23356.32,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.02 L
2025-03-24 09:20:00,2025-03-24 09:45:00,SELL,23518.4,23495.01,23511.73,23521.73,300,23.39,6967.5,5,TRAILING_STOP_4,90.0,Rs.1.09 L
2025-03-24 09:45:00,2025-03-24 09:50:00,BUY,23502.65,23499.32,23509.32,23499.32,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.08 L
2025-03-24 09:50:00,2025-03-24 11:15:00,BUY,23507.5,23605.93,23514.17,23504.17,300,98.43,29477.5,17,TRAILING_STOP_15,90.0,Rs.1.38 L
2025-03-24 11:20:00,2025-03-24 11:35:00,BUY,23619.5,23618.59,23626.17,23616.17,300,-0.91,-324.0,3,TRAILING_STOP_1,90.0,Rs.1.38 L
2025-03-25 10:15:00,2025-03-25 10:30:00,BUY,23798.2,23802.39,23804.87,23794.87,300,4.19,1206.5,3,TRAILING_STOP_2,90.0,Rs.1.39 L
2025-03-25 11:05:00,2025-03-25 11:10:00,SELL,23686.1,23689.43,23679.43,23689.43,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.38 L
2025-03-25 11:20:00,2025-03-25 11:30:00,SELL,23671.75,23670.71,23665.08,23675.08,300,1.04,261.0,2,TRAILING_STOP_1,90.0,Rs.1.38 L
2025-03-25 11:35:00,2025-03-25 11:40:00,SELL,23645.7,23649.03,23639.03,23649.03,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.37 L
2025-03-26 14:05:00,2025-03-26 14:10:00,SELL,23550.55,23553.88,23543.88,23553.88,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.36 L
2025-03-27 10:05:00,2025-03-27 10:10:00,BUY,23611.9,23608.57,23618.57,23608.57,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.35 L
2025-03-27 10:20:00,2025-03-27 10:25:00,BUY,23613.65,23610.32,23620.32,23610.32,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.34 L
2025-03-28 13:15:00,2025-03-28 13:20:00,SELL,23485.9,23489.23,23479.23,23489.23,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.33 L
2025-03-28 13:25:00,2025-03-28 13:30:00,SELL,23493.95,23497.28,23487.28,23497.28,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.32 L
2025-04-01 10:45:00,2025-04-01 10:50:00,SELL,23307.4,23310.73,23300.73,23310.73,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.31 L
2025-04-01 10:50:00,2025-04-01 12:10:00,SELL,23305.3,23206.68,23298.63,23308.63,300,98.62,29536.0,16,TRAILING_STOP_15,90.0,Rs.1.60 L
2025-04-01 13:45:00,2025-04-01 13:50:00,SELL,23161.35,23164.68,23154.68,23164.68,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.59 L
2025-04-02 11:10:00,2025-04-02 11:15:00,BUY,23287.5,23284.17,23294.17,23284.17,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.58 L
2025-04-02 11:20:00,2025-04-02 11:25:00,BUY,23274.45,23271.12,23281.12,23271.12,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.57 L
2025-04-04 09:20:00,2025-04-04 09:45:00,BUY,23035.05,23057.39,23041.72,23031.72,300,22.34,6652.5,5,TRAILING_STOP_4,90.0,Rs.1.64 L
2025-04-04 09:45:00,2025-04-04 10:50:00,SELL,23047.3,22969.32,23040.63,23050.63,300,77.98,23342.5,13,TRAILING_STOP_12,79.7,Rs.1.87 L
2025-04-04 13:40:00,2025-04-04 13:50:00,SELL,22903.05,22906.38,22896.38,22906.38,300,-3.33,-1050.0,2,STOP_LOSS,90.0,Rs.1.86 L
2025-04-04 13:55:00,2025-04-04 14:05:00,SELL,22893.6,22890.78,22886.93,22896.93,300,2.82,796.5,2,TRAILING_STOP_1,90.0,Rs.1.87 L
2025-04-04 14:20:00,2025-04-04 15:00:00,SELL,22903.8,22880.0,22897.13,22907.13,300,23.8,7089.5,8,TRAILING_STOP_5,90.0,Rs.1.94 L
2025-04-07 09:25:00,2025-04-07 09:35:00,BUY,22041.85,22044.78,22048.52,22038.52,300,2.93,828.0,2,TRAILING_STOP_1,90.0,Rs.1.95 L
2025-04-07 09:55:00,2025-04-07 10:00:00,SELL,21963.25,21966.58,21956.58,21966.58,300,-3.33,-1050.0,1,STOP_LOSS,71.7,Rs.1.94 L
2025-04-07 10:10:00,2025-04-07 10:15:00,SELL,21918.15,21921.48,21911.48,21921.48,300,-3.33,-1050.0,1,STOP_LOSS,72.6,Rs.1.93 L
2025-04-08 09:20:00,2025-04-08 09:25:00,SELL,22515.15,22518.48,22508.48,22518.48,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.91 L
2025-04-08 09:30:00,2025-04-08 11:05:00,SELL,22518.9,22423.57,22512.23,22522.23,300,95.33,28547.5,19,TRAILING_STOP_18,90.0,Rs.2.20 L
2025-04-08 12:10:00,2025-04-08 12:15:00,BUY,22552.3,22548.97,22558.97,22548.97,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.18 L
2025-04-09 09:35:00,2025-04-09 09:40:00,SELL,22391.35,22394.68,22384.68,22394.68,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.16 L
2025-04-09 09:55:00,2025-04-09 10:00:00,SELL,22387.85,22391.18,22381.18,22391.18,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.14 L
2025-04-11 09:20:00,2025-04-11 09:35:00,SELL,22812.1,22812.46,22805.43,22815.43,600,-0.36,-264.0,3,TRAILING_STOP_2,90.0,Rs.2.14 L
2025-04-11 09:50:00,2025-04-11 10:30:00,SELL,22859.7,22813.38,22853.03,22863.03,600,46.32,27740.0,8,TRAILING_STOP_7,90.0,Rs.2.41 L
2025-04-11 11:45:00,2025-04-11 11:50:00,BUY,22878.3,22874.97,22884.97,22874.97,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.39 L
2025-04-15 09:20:00,2025-04-15 09:25:00,SELL,23299.9,23303.23,23293.23,23303.23,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.37 L
2025-04-15 09:25:00,2025-04-15 09:35:00,SELL,23297.65,23293.85,23290.98,23300.98,600,3.8,2228.0,2,TRAILING_STOP_1,90.0,Rs.2.39 L
2025-04-15 10:05:00,2025-04-15 10:15:00,BUY,23306.85,23303.52,23313.52,23303.52,600,-3.33,-2050.0,2,STOP_LOSS,70.4,Rs.2.37 L
2025-04-16 14:50:00,2025-04-16 14:55:00,BUY,23431.55,23428.22,23438.22,23428.22,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.35 L
2025-04-16 15:00:00,2025-04-16 15:05:00,BUY,23437.55,23434.22,23444.22,23434.22,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.33 L
2025-04-17 12:55:00,2025-04-17 13:00:00,SELL,23738.35,23741.68,23731.68,23741.68,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.31 L
2025-04-17 13:15:00,2025-04-17 13:35:00,SELL,23788.5,23789.41,23781.83,23791.83,600,-0.91,-598.0,4,TRAILING_STOP_1,90.0,Rs.2.31 L
2025-04-21 09:20:00,2025-04-21 09:30:00,SELL,23968.35,23968.12,23961.68,23971.68,600,0.23,86.0,2,TRAILING_STOP_1,85.2,Rs.2.31 L
2025-04-21 10:25:00,2025-04-21 10:35:00,BUY,24045.65,24049.6,24052.32,24042.32,600,3.95,2318.0,2,TRAILING_STOP_1,90.0,Rs.2.33 L
2025-04-21 10:40:00,2025-04-21 10:45:00,BUY,24067.65,24064.32,24074.32,24064.32,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.31 L
2025-04-21 10:45:00,2025-04-21 11:30:00,BUY,24071.35,24120.2,24078.02,24068.02,600,48.85,29262.0,9,TRAILING_STOP_8,90.0,Rs.2.60 L
2025-04-21 11:35:00,2025-04-21 11:40:00,BUY,24113.8,24110.47,24120.47,24110.47,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.58 L
2025-04-22 10:15:00,2025-04-22 10:20:00,BUY,24198.0,24194.67,24204.67,24194.67,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.56 L
2025-04-22 10:20:00,2025-04-22 10:25:00,BUY,24203.35,24200.02,24210.02,24200.02,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.54 L
2025-04-23 09:45:00,2025-04-23 09:50:00,BUY,24340.45,24337.12,24347.12,24337.12,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.52 L
2025-04-23 14:20:00,2025-04-23 14:25:00,BUY,24308.15,24304.82,24314.82,24304.82,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.50 L
2025-04-25 10:20:00,2025-04-25 12:05:00,SELL,24024.0,23891.86,24017.33,24027.33,600,132.14,79233.0,21,TRAILING_STOP_20,90.0,Rs.3.29 L
2025-04-25 12:55:00,2025-04-25 13:00:00,BUY,24026.45,24023.12,24033.12,24023.12,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.27 L
2025-04-25 13:05:00,2025-04-25 13:10:00,BUY,24042.0,24038.67,24048.67,24038.67,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.25 L
2025-04-28 09:55:00,2025-04-28 10:00:00,BUY,24229.3,24225.97,24235.97,24225.97,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.23 L
2025-04-28 10:05:00,2025-04-28 10:20:00,BUY,24265.25,24264.01,24271.92,24261.92,600,-1.24,-796.0,3,TRAILING_STOP_1,90.0,Rs.3.22 L
2025-05-02 09:50:00,2025-05-02 10:15:00,BUY,24556.6,24570.51,24563.27,24553.27,600,13.91,8296.0,5,TRAILING_STOP_3,84.7,Rs.3.31 L
2025-05-02 11:15:00,2025-05-02 12:45:00,SELL,24408.75,24295.55,24402.08,24412.08,600,113.2,67872.0,18,TRAILING_STOP_17,90.0,Rs.3.99 L
2025-05-02 12:50:00,2025-05-02 12:55:00,SELL,24286.65,24289.98,24279.98,24289.98,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.96 L
2025-05-02 12:55:00,2025-05-02 13:00:00,SELL,24282.95,24286.28,24276.28,24286.28,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.94 L
2025-05-05 10:15:00,2025-05-05 10:20:00,BUY,24485.85,24482.52,24492.52,24482.52,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.3.92 L
2025-05-05 10:25:00,2025-05-05 10:50:00,BUY,24479.55,24502.4,24486.22,24476.22,600,22.85,13661.0,5,TRAILING_STOP_4,90.0,Rs.4.06 L
2025-05-08 13:20:00,2025-05-08 13:35:00,BUY,24355.55,24360.65,24362.22,24352.22,1200,5.1,6074.0,3,TRAILING_STOP_2,90.0,Rs.4.12 L
2025-05-08 13:50:00,2025-05-08 14:00:00,SELL,24340.1,24334.77,24333.43,24343.43,1200,5.33,6342.0,2,TRAILING_STOP_1,90.0,Rs.4.18 L
2025-05-08 14:05:00,2025-05-08 14:15:00,SELL,24331.45,24325.33,24324.78,24334.78,1200,6.12,7296.0,2,TRAILING_STOP_1,90.0,Rs.4.26 L
2025-05-08 14:30:00,2025-05-08 14:35:00,SELL,24340.55,24343.88,24333.88,24343.88,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.4.22 L
2025-05-08 14:40:00,2025-05-08 15:05:00,SELL,24338.2,24313.61,24331.53,24341.53,1200,24.59,29460.0,5,TRAILING_STOP_4,80.6,Rs.4.51 L
2025-05-09 10:15:00,2025-05-09 10:20:00,SELL,24048.9,24052.23,24042.23,24052.23,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.4.47 L
2025-05-09 10:25:00,2025-05-09 11:00:00,SELL,24046.7,24007.25,24040.03,24050.03,1200,39.45,47284.0,7,TRAILING_STOP_6,90.0,Rs.4.94 L
2025-05-12 09:20:00,2025-05-12 09:25:00,SELL,24579.95,24583.28,24573.28,24583.28,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.4.90 L
2025-05-12 09:25:00,2025-05-12 09:30:00,SELL,24595.2,24598.53,24588.53,24598.53,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.4.86 L
2025-05-13 09:55:00,2025-05-13 10:05:00,SELL,24711.95,24726.56,24705.28,24715.28,1200,-14.61,-17580.0,2,TRAILING_STOP_1,90.0,Rs.4.69 L
2025-05-13 10:10:00,2025-05-13 10:50:00,SELL,24770.85,24726.83,24764.18,24774.18,1200,44.02,52776.0,8,TRAILING_STOP_7,90.0,Rs.5.21 L
2025-05-13 13:25:00,2025-05-13 13:30:00,SELL,24592.1,24595.43,24585.43,24595.43,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.17 L
2025-05-14 10:05:00,2025-05-14 10:25:00,BUY,24743.5,24757.84,24750.17,24740.17,1200,14.35,17164.0,4,TRAILING_STOP_3,90.0,Rs.5.35 L
2025-05-14 12:50:00,2025-05-14 12:55:00,SELL,24573.95,24577.28,24567.28,24577.28,1200,-3.33,-4050.0,1,STOP_LOSS,79.0,Rs.5.31 L
2025-05-15 10:00:00,2025-05-15 10:10:00,SELL,24542.55,24543.63,24535.88,24545.88,1200,-1.08,-1344.0,2,TRAILING_STOP_1,90.0,Rs.5.29 L
2025-05-15 10:15:00,2025-05-15 10:20:00,SELL,24546.6,24549.93,24539.93,24549.93,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.25 L
2025-05-16 09:30:00,2025-05-16 09:35:00,SELL,25009.3,25012.63,25002.63,25012.63,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.21 L
2025-05-16 09:35:00,2025-05-16 09:40:00,SELL,25003.15,25006.48,24996.48,25006.48,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.17 L
2025-05-19 14:20:00,2025-05-19 14:30:00,SELL,24947.0,24941.22,24940.33,24950.33,1200,5.78,6882.0,2,TRAILING_STOP_1,90.0,Rs.5.24 L
2025-05-19 14:40:00,2025-05-19 15:00:00,SELL,24940.2,24933.4,24933.53,24943.53,1200,6.8,8108.0,4,TRAILING_STOP_2,90.0,Rs.5.32 L
2025-05-19 15:05:00,2025-05-19 15:10:00,SELL,24945.25,24948.58,24938.58,24948.58,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.28 L
2025-05-20 10:20:00,2025-05-20 10:25:00,SELL,24890.9,24894.23,24884.23,24894.23,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.24 L
2025-05-20 13:05:00,2025-05-20 13:10:00,BUY,24788.2,24784.87,24794.87,24784.87,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.20 L
2025-05-21 09:45:00,2025-05-21 09:55:00,BUY,24829.25,24829.91,24835.92,24825.92,1200,0.66,744.0,2,TRAILING_STOP_1,90.0,Rs.5.21 L
2025-05-21 10:00:00,2025-05-21 11:00:00,BUY,24832.35,24897.62,24839.02,24829.02,1200,65.27,78272.0,12,TRAILING_STOP_11,90.0,Rs.5.99 L
2025-05-21 11:05:00,2025-05-21 11:10:00,BUY,24902.6,24899.27,24909.27,24899.27,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.95 L
2025-05-21 11:15:00,2025-05-21 11:20:00,BUY,24909.4,24906.07,24916.07,24906.07,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.5.91 L
2025-05-22 09:20:00,2025-05-22 09:30:00,BUY,24580.55,24575.74,24587.22,24577.22,1200,-4.81,-5826.0,2,TRAILING_STOP_1,90.0,Rs.5.85 L
2025-05-22 09:30:00,2025-05-22 10:25:00,BUY,24548.95,24600.34,24555.62,24545.62,1200,51.39,61618.0,11,TRAILING_STOP_9,90.0,Rs.6.47 L
2025-05-22 12:20:00,2025-05-22 12:25:00,SELL,24552.25,24555.58,24545.58,24555.58,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.6.43 L
2025-05-23 09:45:00,2025-05-23 09:50:00,SELL,24780.75,24784.08,24774.08,24784.08,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.6.39 L
2025-05-23 10:35:00,2025-05-23 11:45:00,BUY,24786.95,24848.16,24793.62,24783.62,1200,61.21,73396.0,14,TRAILING_STOP_12,90.0,Rs.7.12 L
2025-05-23 13:20:00,2025-05-23 13:25:00,BUY,24891.95,24888.62,24898.62,24888.62,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.08 L
2025-05-26 09:25:00,2025-05-26 09:30:00,SELL,25040.5,25043.83,25033.83,25043.83,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.04 L
2025-05-26 09:30:00,2025-05-26 09:35:00,SELL,25044.9,25048.23,25038.23,25048.23,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.00 L
2025-05-27 09:25:00,2025-05-27 09:45:00,BUY,24790.45,24802.0,24797.12,24787.12,1200,11.56,13816.0,4,TRAILING_STOP_3,90.0,Rs.7.14 L
2025-05-27 10:10:00,2025-05-27 10:30:00,SELL,24777.1,24762.59,24770.43,24780.43,1200,14.51,17362.0,4,TRAILING_STOP_3,83.9,Rs.7.31 L
2025-05-27 10:40:00,2025-05-27 10:45:00,SELL,24761.3,24764.63,24754.63,24764.63,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.27 L
2025-05-27 11:20:00,2025-05-27 11:45:00,BUY,24946.25,24955.46,24952.92,24942.92,1200,9.22,11008.0,5,TRAILING_STOP_3,90.0,Rs.7.38 L
2025-05-27 11:50:00,2025-05-27 11:55:00,BUY,24946.55,24943.22,24953.22,24943.22,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.34 L
2025-05-29 15:10:00,2025-05-29 15:15:00,SELL,24850.75,24854.08,24844.08,24854.08,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.30 L
2025-05-30 09:20:00,2025-05-30 09:25:00,BUY,24857.85,24854.52,24864.52,24854.52,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.26 L
2025-06-02 09:20:00,2025-06-02 09:30:00,BUY,24549.75,24551.64,24556.42,24546.42,1200,1.89,2220.0,2,TRAILING_STOP_1,90.0,Rs.7.28 L
2025-06-02 09:50:00,2025-06-02 09:55:00,SELL,24586.15,24589.48,24579.48,24589.48,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.24 L
2025-06-02 10:00:00,2025-06-02 10:05:00,SELL,24580.9,24584.23,24574.23,24584.23,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.20 L
2025-06-05 09:25:00,2025-06-05 09:30:00,SELL,24715.5,24718.83,24708.83,24718.83,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.16 L
2025-06-05 09:30:00,2025-06-05 09:35:00,SELL,24737.3,24740.63,24730.63,24740.63,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.12 L
2025-06-06 11:30:00,2025-06-06 11:35:00,BUY,24979.25,24975.92,24985.92,24975.92,1200,-3.33,-4050.0,1,STOP_LOSS,75.2,Rs.7.08 L
2025-06-06 12:05:00,2025-06-06 12:10:00,BUY,25013.7,25010.37,25020.37,25010.37,1200,-3.33,-4050.0,1,STOP_LOSS,72.9,Rs.7.04 L
2025-06-09 09:55:00,2025-06-09 10:05:00,BUY,25100.9,25107.56,25107.57,25097.57,1200,6.66,7944.0,2,TRAILING_STOP_1,90.0,Rs.7.12 L
2025-06-09 10:10:00,2025-06-09 10:15:00,BUY,25119.15,25115.82,25125.82,25115.82,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.08 L
2025-06-09 10:20:00,2025-06-09 10:25:00,BUY,25121.65,25118.32,25128.32,25118.32,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.03 L
2025-06-10 15:00:00,2025-06-10 15:20:00,BUY,25093.75,25105.2,25100.42,25090.42,1200,11.45,13688.0,4,TRAILING_STOP_2,90.0,Rs.7.17 L
2025-06-11 11:05:00,2025-06-11 11:25:00,BUY,25176.65,25188.85,25183.32,25173.32,1200,12.2,14588.0,4,TRAILING_STOP_2,90.0,Rs.7.32 L
2025-06-11 11:45:00,2025-06-11 12:10:00,BUY,25193.4,25206.5,25200.07,25190.07,1200,13.1,15668.0,5,TRAILING_STOP_2,90.0,Rs.7.47 L
2025-06-11 12:20:00,2025-06-11 12:25:00,BUY,25214.8,25211.47,25221.47,25211.47,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.43 L
2025-06-11 14:00:00,2025-06-11 14:10:00,SELL,25133.1,25126.86,25126.43,25136.43,1200,6.24,7440.0,2,TRAILING_STOP_1,90.0,Rs.7.51 L
2025-06-11 14:25:00,2025-06-11 14:30:00,SELL,25142.6,25145.93,25135.93,25145.93,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.47 L
2025-06-12 10:40:00,2025-06-12 10:45:00,SELL,25044.65,25047.98,25037.98,25047.98,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.43 L
2025-06-12 10:50:00,2025-06-12 10:55:00,SELL,25055.65,25058.98,25048.98,25058.98,1200,-3.33,-4050.0,1,STOP_LOSS,90.0,Rs.7.39 L
